id,title,description,category,price,discountPercentage,stock,tags,brand,sku,weight,dimensions,warrantyInformation,shippingInformation,availabilityStatus,reviews,returnPolicy,minimumOrderQuantity,meta,images,thumbnail,_extracted_at,_source,product_id,product_name,rating_rate,rating_count,discount_pct,status,is_active,sk_product,_transformed_at,_pipeline_version
72,Slotted Turner,"The Slotted Turner is a kitchen utensil designed for flipping and turning food items. Its slotted design allows excess liquid to drain, making it ideal for frying and sautéing.",KITCHEN-ACCESSORIES,8.99,13.35,88,"['kitchen tools', 'turners']",,KIT-BRD-SLO-072,8,"{'width': 14.41, 'height': 27.15, 'depth': 14.76}",Lifetime warranty,Ships in 1-2 business days,In Stock,"[{'rating': 1, 'comment': 'Would not recommend!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Ava Taylor', 'reviewerEmail': 'ava.taylor@x.dummyjson.com'}, {'rating': 2, 'comment': 'Would not recommend!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Liam Smith', 'reviewerEmail': 'liam.smith@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Gabriel Mitchell', 'reviewerEmail': 'gabriel.mitchell@x.dummyjson.com'}]",7 days return policy,34,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '4396291569672', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}",['https://cdn.dummyjson.com/product-images/kitchen-accessories/slotted-turner/1.webp'],https://cdn.dummyjson.com/product-images/kitchen-accessories/slotted-turner/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,72,Slotted Turner,3.4,,13.35,ACTIVE,True,4ea36a6f5012a8af,2026-04-19T19:41:26.584937+00:00,1.0
73,Spice Rack,The Spice Rack is a convenient organizer for your spices and seasonings. Keep your kitchen essentials within reach and neatly arranged with this stylish spice rack.,KITCHEN-ACCESSORIES,19.99,12.09,79,"['kitchen tools', 'organization']",,KIT-BRD-SPI-073,7,"{'width': 28.06, 'height': 22.43, 'depth': 26.34}",1 week warranty,Ships overnight,In Stock,"[{'rating': 5, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Elena Baker', 'reviewerEmail': 'elena.baker@x.dummyjson.com'}, {'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Owen Fisher', 'reviewerEmail': 'owen.fisher@x.dummyjson.com'}, {'rating': 2, 'comment': 'Waste of money!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Sadie Morales', 'reviewerEmail': 'sadie.morales@x.dummyjson.com'}]",7 days return policy,18,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '6149284465708', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}",['https://cdn.dummyjson.com/product-images/kitchen-accessories/spice-rack/1.webp'],https://cdn.dummyjson.com/product-images/kitchen-accessories/spice-rack/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,73,Spice Rack,4.87,,12.09,ACTIVE,True,864c5bc21f44db3c,2026-04-19T19:41:26.584937+00:00,1.0
74,Spoon,"The Spoon is a versatile kitchen utensil for stirring, serving, and tasting. Its ergonomic design and durable construction make it an essential tool for every kitchen.",KITCHEN-ACCESSORIES,4.99,1.53,59,"['kitchen tools', 'utensils']",,KIT-BRD-SPO-074,6,"{'width': 8.49, 'height': 26.04, 'depth': 27.78}",1 year warranty,Ships in 1-2 business days,In Stock,"[{'rating': 3, 'comment': 'Waste of money!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Jackson Evans', 'reviewerEmail': 'jackson.evans@x.dummyjson.com'}, {'rating': 1, 'comment': 'Disappointing product!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Elena Baker', 'reviewerEmail': 'elena.baker@x.dummyjson.com'}, {'rating': 4, 'comment': 'Awesome product!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Bella Gonzalez', 'reviewerEmail': 'bella.gonzalez@x.dummyjson.com'}]",90 days return policy,15,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '7769627934740', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}",['https://cdn.dummyjson.com/product-images/kitchen-accessories/spoon/1.webp'],https://cdn.dummyjson.com/product-images/kitchen-accessories/spoon/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,74,Spoon,4.03,,1.53,ACTIVE,True,ffb9dd179c16b945,2026-04-19T19:41:26.584937+00:00,1.0
75,Tray,"The Tray is a functional and decorative item for serving snacks, appetizers, or drinks. Its stylish design makes it a versatile accessory for entertaining guests.",KITCHEN-ACCESSORIES,16.99,7.48,71,"['serveware', 'trays']",,KIT-BRD-TRA-075,10,"{'width': 12.7, 'height': 7.52, 'depth': 9.72}",5 year warranty,Ships in 2 weeks,In Stock,"[{'rating': 5, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Samantha Howard', 'reviewerEmail': 'samantha.howard@x.dummyjson.com'}, {'rating': 3, 'comment': 'Very disappointed!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Benjamin Wilson', 'reviewerEmail': 'benjamin.wilson@x.dummyjson.com'}, {'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Caleb Nelson', 'reviewerEmail': 'caleb.nelson@x.dummyjson.com'}]",7 days return policy,23,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '5239514403214', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}",['https://cdn.dummyjson.com/product-images/kitchen-accessories/tray/1.webp'],https://cdn.dummyjson.com/product-images/kitchen-accessories/tray/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,75,Tray,4.62,,7.48,ACTIVE,True,e8ee7a6fe618efe6,2026-04-19T19:41:26.584937+00:00,1.0
76,Wooden Rolling Pin,The Wooden Rolling Pin is a classic kitchen tool for rolling out dough for baking. Its smooth surface and sturdy handles make it easy to achieve uniform thickness.,KITCHEN-ACCESSORIES,11.99,9.75,80,"['kitchen tools', 'baking']",,KIT-BRD-WOO-076,7,"{'width': 5.92, 'height': 10.87, 'depth': 19.55}",3 year warranty,Ships in 2 weeks,In Stock,"[{'rating': 2, 'comment': 'Would not recommend!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Aurora Lawson', 'reviewerEmail': 'aurora.lawson@x.dummyjson.com'}, {'rating': 3, 'comment': 'Very disappointed!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Ava Taylor', 'reviewerEmail': 'ava.taylor@x.dummyjson.com'}, {'rating': 5, 'comment': 'Great product!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Mila Hernandez', 'reviewerEmail': 'mila.hernandez@x.dummyjson.com'}]",30 days return policy,11,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '6934305212813', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}",['https://cdn.dummyjson.com/product-images/kitchen-accessories/wooden-rolling-pin/1.webp'],https://cdn.dummyjson.com/product-images/kitchen-accessories/wooden-rolling-pin/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,76,Wooden Rolling Pin,2.92,,9.75,ACTIVE,True,7433624627f03755,2026-04-19T19:41:26.584937+00:00,1.0
77,Yellow Peeler,The Yellow Peeler is a handy tool for peeling fruits and vegetables with ease. Its bright yellow color adds a cheerful touch to your kitchen gadgets.,KITCHEN-ACCESSORIES,5.99,12.48,35,"['kitchen tools', 'peelers']",,KIT-BRD-YEL-077,7,"{'width': 9.7, 'height': 6.43, 'depth': 17.93}",1 month warranty,Ships in 3-5 business days,In Stock,"[{'rating': 1, 'comment': 'Very unhappy with my purchase!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Claire Foster', 'reviewerEmail': 'claire.foster@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Aaliyah Hanson', 'reviewerEmail': 'aaliyah.hanson@x.dummyjson.com'}, {'rating': 4, 'comment': 'Great product!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Olivia Wilson', 'reviewerEmail': 'olivia.wilson@x.dummyjson.com'}]",90 days return policy,6,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '8946155386929', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}",['https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/1.webp'],https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,77,Yellow Peeler,4.24,,12.48,ACTIVE,True,06fdf048a229baa9,2026-04-19T19:41:26.584937+00:00,1.0
78,Apple MacBook Pro 14 Inch Space Grey,"The MacBook Pro 14 Inch in Space Grey is a powerful and sleek laptop, featuring Apple's M1 Pro chip for exceptional performance and a stunning Retina display.",LAPTOPS,1999.99,4.69,24,"['laptops', 'apple']",APPLE,LAP-APP-APP-078,9,"{'width': 20.03, 'height': 9.54, 'depth': 14.82}",3 year warranty,Ships in 2 weeks,In Stock,"[{'rating': 5, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Hazel Evans', 'reviewerEmail': 'hazel.evans@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Christopher West', 'reviewerEmail': 'christopher.west@x.dummyjson.com'}, {'rating': 4, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Aubrey Garcia', 'reviewerEmail': 'aubrey.garcia@x.dummyjson.com'}]",90 days return policy,1,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '5275211560367', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/1.webp', 'https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/2.webp', 'https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/3.webp']",https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,78,Apple MacBook Pro 14 Inch Space Grey,3.65,,4.69,ACTIVE,True,15f71cb81fadd445,2026-04-19T19:41:26.584937+00:00,1.0
79,Asus Zenbook Pro Dual Screen Laptop,"The Asus Zenbook Pro Dual Screen Laptop is a high-performance device with dual screens, providing productivity and versatility for creative professionals.",LAPTOPS,1799.99,11.14,45,['laptops'],ASUS,LAP-ASU-ASU-079,9,"{'width': 16.6, 'height': 11.49, 'depth': 10.89}",3 year warranty,Ships in 1 month,In Stock,"[{'rating': 4, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Michael Johnson', 'reviewerEmail': 'michael.johnson@x.dummyjson.com'}, {'rating': 5, 'comment': 'Highly recommended!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Zoe Bennett', 'reviewerEmail': 'zoe.bennett@x.dummyjson.com'}, {'rating': 4, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Mila Hernandez', 'reviewerEmail': 'mila.hernandez@x.dummyjson.com'}]",7 days return policy,1,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '7392988535158', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/1.webp', 'https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/2.webp', 'https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/3.webp']",https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,79,Asus Zenbook Pro Dual Screen Laptop,3.95,,11.14,ACTIVE,True,8a9dea6024c063f8,2026-04-19T19:41:26.584937+00:00,1.0
80,Huawei Matebook X Pro,"The Huawei Matebook X Pro is a slim and stylish laptop with a high-resolution touchscreen display, offering a premium experience for users on the go.",LAPTOPS,1399.99,9.38,75,['laptops'],HUAWEI,LAP-HUA-HUA-080,9,"{'width': 18.21, 'height': 22.83, 'depth': 17.26}",No warranty,Ships overnight,In Stock,"[{'rating': 4, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Evan Wright', 'reviewerEmail': 'evan.wright@x.dummyjson.com'}, {'rating': 4, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Hunter Gordon', 'reviewerEmail': 'hunter.gordon@x.dummyjson.com'}, {'rating': 1, 'comment': 'Not worth the price!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'William Gonzalez', 'reviewerEmail': 'william.gonzalez@x.dummyjson.com'}]",60 days return policy,1,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '0592296671061', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/1.webp', 'https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/2.webp', 'https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/3.webp']",https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,80,Huawei Matebook X Pro,4.98,,9.38,ACTIVE,True,7ef47210dda32c23,2026-04-19T19:41:26.584937+00:00,1.0
81,Lenovo Yoga 920,"The Lenovo Yoga 920 is a 2-in-1 convertible laptop with a flexible hinge, allowing you to use it as a laptop or tablet, offering versatility and portability.",LAPTOPS,1099.99,6.55,40,['laptops'],LENOVO,LAP-LEN-LEN-081,9,"{'width': 20.84, 'height': 22.68, 'depth': 17.39}",6 months warranty,Ships in 2 weeks,In Stock,"[{'rating': 4, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Bella Gonzalez', 'reviewerEmail': 'bella.gonzalez@x.dummyjson.com'}, {'rating': 5, 'comment': 'Great value for money!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Nathan Reed', 'reviewerEmail': 'nathan.reed@x.dummyjson.com'}, {'rating': 4, 'comment': 'Great value for money!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Hazel Gardner', 'reviewerEmail': 'hazel.gardner@x.dummyjson.com'}]",No return policy,1,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '5506742916764', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/1.webp', 'https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/2.webp', 'https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/3.webp']",https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,81,Lenovo Yoga 920,2.86,,6.55,ACTIVE,True,db864e14595556a5,2026-04-19T19:41:26.584937+00:00,1.0
82,New DELL XPS 13 9300 Laptop,"The New DELL XPS 13 9300 Laptop is a compact and powerful device, featuring a virtually borderless InfinityEdge display and high-end performance for various tasks.",LAPTOPS,1499.99,11.89,74,['laptops'],DELL,LAP-DEL-DEL-082,2,"{'width': 13.76, 'height': 29, 'depth': 21.42}",2 year warranty,Ships in 2 weeks,In Stock,"[{'rating': 3, 'comment': 'Poor quality!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Charlotte Lopez', 'reviewerEmail': 'charlotte.lopez@x.dummyjson.com'}, {'rating': 4, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Alice Smith', 'reviewerEmail': 'alice.smith@x.dummyjson.com'}, {'rating': 2, 'comment': 'Disappointing product!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Ava Taylor', 'reviewerEmail': 'ava.taylor@x.dummyjson.com'}]",60 days return policy,1,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '5963805976904', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/laptops/new-dell-xps-13-9300-laptop/1.webp', 'https://cdn.dummyjson.com/product-images/laptops/new-dell-xps-13-9300-laptop/2.webp', 'https://cdn.dummyjson.com/product-images/laptops/new-dell-xps-13-9300-laptop/3.webp']",https://cdn.dummyjson.com/product-images/laptops/new-dell-xps-13-9300-laptop/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,82,New DELL XPS 13 9300 Laptop,2.67,,11.89,ACTIVE,True,24dde48408392868,2026-04-19T19:41:26.584937+00:00,1.0
83,Blue & Black Check Shirt,"The Blue & Black Check Shirt is a stylish and comfortable men's shirt featuring a classic check pattern. Made from high-quality fabric, it's suitable for both casual and semi-formal occasions.",MENS-SHIRTS,29.99,15.35,38,"['clothing', ""men's shirts""]",FASHION TRENDS,MEN-FAS-BLU-083,4,"{'width': 27.49, 'height': 23.73, 'depth': 28.61}",3 year warranty,Ships in 3-5 business days,In Stock,"[{'rating': 1, 'comment': 'Waste of money!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Logan Lee', 'reviewerEmail': 'logan.lee@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Zachary Lee', 'reviewerEmail': 'zachary.lee@x.dummyjson.com'}, {'rating': 4, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Aurora Rodriguez', 'reviewerEmail': 'aurora.rodriguez@x.dummyjson.com'}]",30 days return policy,18,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '7148674604957', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/1.webp', 'https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/2.webp', 'https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/3.webp', 'https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/4.webp']",https://cdn.dummyjson.com/product-images/mens-shirts/blue-&-black-check-shirt/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,83,Blue & Black Check Shirt,3.64,,15.35,ACTIVE,True,befcbb6f91480714,2026-04-19T19:41:26.584937+00:00,1.0
84,Gigabyte Aorus Men Tshirt,"The Gigabyte Aorus Men Tshirt is a cool and casual shirt for gaming enthusiasts. With the Aorus logo and sleek design, it's perfect for expressing your gaming style.",MENS-SHIRTS,24.99,0.94,90,"['clothing', ""men's t-shirts""]",GIGABYTE,MEN-GIG-GIG-084,4,"{'width': 22.31, 'height': 26.47, 'depth': 13.27}",3 year warranty,Ships overnight,In Stock,"[{'rating': 5, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Amelia Perez', 'reviewerEmail': 'amelia.perez@x.dummyjson.com'}, {'rating': 5, 'comment': 'Awesome product!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Tyler Davis', 'reviewerEmail': 'tyler.davis@x.dummyjson.com'}, {'rating': 1, 'comment': 'Disappointing product!', 'date': '2025-04-30T09:41:02.053Z', 'reviewerName': 'Harper King', 'reviewerEmail': 'harper.king@x.dummyjson.com'}]",30 days return policy,16,"{'createdAt': '2025-04-30T09:41:02.053Z', 'updatedAt': '2025-04-30T09:41:02.053Z', 'barcode': '1654388837068', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/mens-shirts/gigabyte-aorus-men-tshirt/1.webp', 'https://cdn.dummyjson.com/product-images/mens-shirts/gigabyte-aorus-men-tshirt/2.webp', 'https://cdn.dummyjson.com/product-images/mens-shirts/gigabyte-aorus-men-tshirt/3.webp', 'https://cdn.dummyjson.com/product-images/mens-shirts/gigabyte-aorus-men-tshirt/4.webp']",https://cdn.dummyjson.com/product-images/mens-shirts/gigabyte-aorus-men-tshirt/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,84,Gigabyte Aorus Men Tshirt,3.18,,0.94,ACTIVE,True,9362425dfb5be3e0,2026-04-19T19:41:26.584937+00:00,1.0
